season,batter,matches_played,avg_runs_last_5,avg_sr_last_5,career_avg_runs,runs
2023,Abhishek Sharma,35,19.0,75.58928571428578,19.057142857142857,32
2023,Abhishek Sharma,36,25.4,109.27349624060157,19.416666666666668,1
2023,Abhishek Sharma,37,17.0,88.55921052631585,18.91891891891892,34
2023,Abhishek Sharma,38,22.0,95.74439571150103,19.31578947368421,5
2023,Abhishek Sharma,39,14.4,88.86939571150103,18.94871794871795,67
2023,Abhishek Sharma,40,27.8,125.08561192771724,20.15,9
2023,Abhishek Sharma,41,23.2,109.40140140140144,19.878048780487806,55
2023,Abhishek Sharma,42,34.0,129.95695695695701,20.714285714285715,7
2023,Abhishek Sharma,43,28.6,128.10510510510514,20.3953488372093,5
2023,Abhishek Sharma,44,28.6,124.77177177177184,20.045454545454547,11
2024,Abhishek Sharma,45,17.4,103.22222222222226,19.844444444444445,32
2024,Abhishek Sharma,46,22.0,118.90643274853805,20.108695652173914,63
2024,Abhishek Sharma,47,23.6,143.13348588863468,21.02127659574468,29
2024,Abhishek Sharma,48,28.0,147.41920017434896,21.1875,37
2024,Abhishek Sharma,49,34.4,192.419200174349,21.510204081632654,16
2024,Abhishek Sharma,50,35.4,204.41920017434896,21.4,34
2024,Abhishek Sharma,51,35.8,200.30020703933752,21.647058823529413,46
2024,Abhishek Sharma,52,32.4,222.18426501035202,22.115384615384617,31
2024,Abhishek Sharma,53,32.8,235.89855072463774,22.28301886792453,15
2024,Abhishek Sharma,54,28.4,207.5652173913044,22.14814814814815,12
2024,Abhishek Sharma,55,27.6,204.89855072463774,21.963636363636365,11
2024,Abhishek Sharma,56,23.0,188.27450980392163,21.767857142857142,75
2024,Abhishek Sharma,57,28.8,161.60784313725495,22.70175438596491,66
2024,Abhishek Sharma,58,35.8,164.2745098039216,23.448275862068964,3
2024,Abhishek Sharma,59,33.4,142.9411764705883,23.10169491525424,12
2024,Abhishek Sharma,60,33.4,166.9411764705883,22.916666666666668,2
2024,Abishek Porel,5,13.0,135.0858585858586,13.0,9
2024,Abishek Porel,6,10.8,116.72222222222226,12.333333333333334,9
2024,Abishek Porel,7,11.2,126.88095238095244,11.857142857142858,0
2024,Abishek Porel,8,11.0,120.21428571428578,10.375,41
2024,Abishek Porel,9,18.2,134.16589861751157,13.777777777777779,15
2024,Abishek Porel,10,14.8,107.66589861751156,13.9,42
2024,Abishek Porel,11,21.4,124.66589861751156,16.454545454545453,36
2024,Abishek Porel,12,26.8,124.66589861751159,18.083333333333332,18
2024,Abishek Porel,13,30.4,147.16589861751157,18.076923076923077,65
2024,Abishek Porel,14,35.2,156.8253968253969,21.428571428571427,2
2024,Abishek Porel,15,32.6,132.6587301587302,20.133333333333333,58
2023,Aman Hakim Khan,5,7.0,102.06060606060612,7.0,4
2023,Aman Hakim Khan,6,6.8,108.72727272727278,6.5,51
2023,Aman Hakim Khan,7,16.2,115.90909090909096,12.857142857142858,2
2023,Aman Hakim Khan,8,15.0,103.90909090909096,11.5,16
2023,Aman Hakim Khan,9,14.6,88.95959595959602,12.0,7
2014,Ankit Sharma,5,9.6,99.72222222222226,9.6,4
2015,Ankit Sharma,6,7.4,82.22222222222226,8.666666666666666,0
2015,Ankit Sharma,7,7.2,72.22222222222226,7.428571428571429,7
2016,Ankit Sharma,8,8.4,80.22222222222226,7.375,3
2017,Ankit Sharma,9,8.8,90.22222222222226,6.888888888888889,25
2023,Anmolpreet Singh,5,18.6,114.99788359788363,18.6,36
2023,Anmolpreet Singh,6,22.6,118.80740740740744,21.5,5
2024,Anmolpreet Singh,7,22.0,126.02962962962965,19.142857142857142,0
2024,Anmolpreet Singh,8,21.0,101.02962962962967,16.75,5
2022,Anuj Rawat,5,22.6,66.93877551020412,22.6,12
2022,Anuj Rawat,6,25.0,81.93877551020412,20.833333333333332,0
2022,Anuj Rawat,7,20.8,61.93877551020412,17.857142857142858,4
2022,Anuj Rawat,8,21.6,75.27210884353745,16.125,0
2023,Anuj Rawat,9,16.4,55.27210884353745,14.333333333333334,1
2023,Anuj Rawat,10,3.4,32.33333333333338,13.0,15
2023,Anuj Rawat,11,4.0,30.969696969697008,13.181818181818182,9
2023,Anuj Rawat,12,5.8,47.33333333333338,12.833333333333334,8
2023,Anuj Rawat,13,6.6,87.33333333333337,12.461538461538462,6
2023,Anuj Rawat,14,7.8,117.33333333333337,12.0,29
2023,Anuj Rawat,15,13.4,166.0606060606061,13.133333333333333,23
2024,Anuj Rawat,16,15.0,181.17424242424246,13.75,48
2024,Anuj Rawat,17,22.8,201.73368298368302,15.764705882352942,11
2024,Anuj Rawat,18,23.4,164.1146353646354,15.5,3
2024,Anuj Rawat,19,22.8,154.1146353646354,14.842105263157896,11
2024,Anuj Rawat,20,19.2,111.38736263736268,14.65,25
2015,Anureet Singh,5,3.6,63.33333333333337,3.6,0
2017,Anureet Singh,6,3.6,63.33333333333337,3.0,15
2018,Anureet Singh,7,6.6,88.33333333333337,4.714285714285714,3
2024,Arshad Khan,5,19.2,110.9803921568628,19.2,0
2022,Arshdeep Singh,5,2.4,70.00000000000004,2.4,0
2022,Arshdeep Singh,6,2.4,70.00000000000004,2.0,9
2022,Arshdeep Singh,7,4.0,70.5882352941177,3.0,0
2022,Arshdeep Singh,8,3.8,50.588235294117695,2.625,2
2023,Arshdeep Singh,9,4.2,63.92156862745103,2.5555555555555554,2
2024,Arshdeep Singh,10,2.6,43.92156862745102,2.5,4
2024,Ashutosh Sharma,5,31.8,161.45622041920223,31.8,3
2024,Ashutosh Sharma,6,26.2,130.98563218390808,27.0,8
2024,Ashutosh Sharma,7,21.2,126.31896551724142,24.285714285714285,17
2024,Ashutosh Sharma,8,18.4,118.47805642633234,23.375,2
2023,Atharva Taide,5,22.4,118.82043343653257,22.4,55
2023,Atharva Taide,6,33.4,144.4018287853698,27.833333333333332,19
2024,Atharva Taide,7,36.4,136.06849545203642,26.571428571428573,15
2024,Atharva Taide,8,33.6,126.97075109113416,25.125,46
2022,Avesh Khan,5,6.0,198.00000000000006,6.0,1
2023,Avesh Khan,6,5.4,181.3333333333334,5.166666666666667,0
2024,Avesh Khan,7,4.4,148.00000000000006,4.428571428571429,7
2024,Avesh Khan,8,4.4,124.66666666666671,4.75,3
2012,Azhar Mahmood,5,17.4,129.0351648351649,17.4,14
2012,Azhar Mahmood,6,13.6,113.00341880341887,16.833333333333332,31
2012,Azhar Mahmood,7,17.8,119.00341880341887,18.857142857142858,9
2012,Azhar Mahmood,8,16.0,117.02539682539688,17.625,9
2012,Azhar Mahmood,9,17.4,132.7396825396826,16.666666666666668,36
2013,Azhar Mahmood,10,19.8,132.48705096073525,18.6,8
2013,Azhar Mahmood,11,18.6,124.23308270676698,17.636363636363637,23
2013,Azhar Mahmood,12,17.0,116.23308270676698,18.083333333333332,0
2013,Azhar Mahmood,13,15.2,90.51879699248126,16.692307692307693,4
2013,Azhar Mahmood,14,14.2,84.80451127819553,15.785714285714286,0
2013,Azhar Mahmood,15,7.0,65.85714285714292,14.733333333333333,9
2013,Azhar Mahmood,16,7.2,55.85714285714291,14.375,2
2013,Azhar Mahmood,17,3.0,38.571428571428626,13.647058823529411,9
2013,Azhar Mahmood,18,4.8,52.417582417582466,13.38888888888889,61
2013,Azhar Mahmood,19,16.2,61.46520146520152,15.894736842105264,80
2015,Azhar Mahmood,20,32.2,96.24781016085369,19.1,6
2007/08,B Akhil,5,7.4,125.47619047619055,7.4,3
2007/08,B Akhil,6,8.0,145.47619047619054,6.666666666666667,6
2009,B Akhil,7,8.6,152.61904761904768,6.571428571428571,9
2009,B Akhil,8,10.0,159.28571428571436,6.875,8
2009,B Akhil,9,6.2,114.1428571428572,7.0,0
2011,B Akhil,10,5.2,89.1428571428572,6.3,13
2011,B Chipli,5,14.8,82.2890930208004,14.8,61
2011,B Chipli,6,25.4,103.81290254460991,22.5,14
2011,B Chipli,7,27.8,123.50987224157961,21.285714285714285,5
2011,B Chipli,8,26.8,128.27177700348437,19.25,6
2011,B Chipli,9,26.8,128.27177700348437,17.77777777777778,4
2011,B Chipli,10,18.0,112.85714285714292,16.4,17
2011,B Chipli,11,9.2,100.66666666666673,16.454545454545453,12
2011,B Chipli,12,8.8,111.61904761904766,16.083333333333332,1
2011,B Chipli,13,8.0,88.28571428571433,14.923076923076923,18
2011,B Chipli,14,10.4,100.66666666666671,15.142857142857142,10
2011,B Chipli,15,11.6,110.8484848484849,14.8,5
2012,B Chipli,16,9.2,113.18181818181824,14.1875,10
2012,B Chipli,17,8.8,101.11832611832617,13.941176470588236,1
2012,B Chipli,18,8.8,94.45165945165951,13.222222222222221,25
2012,B Chipli,19,10.2,98.14913844325613,13.842105263157896,1
2013,B Chipli,20,8.4,86.63398692810463,13.2,16
2012,B Kumar,5,4.4,106.3333333333334,4.4,11
2012,B Kumar,6,6.4,117.76190476190482,5.5,2
2012,B Kumar,7,6.4,117.76190476190482,5.0,3
2012,B Kumar,8,6.6,121.76190476190482,4.75,3
2013,B Kumar,9,5.8,96.76190476190482,4.555555555555555,3
2013,B Kumar,10,4.4,83.42857142857149,4.4,8
2013,B Kumar,11,3.8,65.3333333333334,4.7272727272727275,6
2013,B Kumar,12,4.6,66.2424242424243,4.833333333333333,0
2013,B Kumar,13,4.0,54.24242424242429,4.461538461538462,6
2013,B Kumar,14,4.6,54.24242424242429,4.571428571428571,24
2013,B Kumar,15,8.8,53.442424242424295,5.866666666666666,2
2013,B Kumar,16,7.6,53.442424242424295,5.625,1
2013,B Kumar,17,6.6,49.20000000000006,5.352941176470588,2
2014,B Kumar,18,7.0,69.20000000000006,5.166666666666667,1
2014,B Kumar,19,6.0,65.86666666666672,4.947368421052632,0
2015,B Kumar,20,1.2,46.66666666666672,4.7,6
2015,B Kumar,21,2.0,63.33333333333339,4.761904761904762,11
2015,B Kumar,22,4.0,111.66666666666674,5.045454545454546,0
2016,B Kumar,23,3.6,91.66666666666673,4.826086956521739,0
2016,B Kumar,24,3.4,85.00000000000007,4.625,21
2016,B Kumar,25,7.6,131.66666666666674,5.28,1
2016,B Kumar,26,6.6,111.66666666666674,5.115384615384615,1
2016,B Kumar,27,4.6,66.66666666666674,4.962962962962963,13
2016,B Kumar,28,7.2,103.80952380952388,5.25,5
2016,B Kumar,29,8.2,128.80952380952388,5.241379310344827,1
2016,B Kumar,30,4.2,92.1428571428572,5.1,1
2017,B Kumar,31,4.2,102.1428571428572,4.967741935483871,4
2017,B Kumar,32,4.8,118.80952380952388,4.9375,0
2018,B Kumar,33,2.2,81.66666666666674,4.787878787878788,1
2018,B Kumar,34,1.4,66.66666666666674,4.676470588235294,0
2018,B Kumar,35,1.2,56.66666666666674,4.542857142857143,7
2018,B Kumar,36,2.4,47.4358974358975,4.611111111111111,5
2019,B Kumar,37,2.6,70.76923076923083,4.621621621621622,2
2019,B Kumar,38,3.0,77.4358974358975,4.552631578947368,2
2019,B Kumar,39,3.2,77.4358974358975,4.487179487179487,1
2019,B Kumar,40,3.4,82.4358974358975,4.4,7
2020/21,B Kumar,41,3.4,99.66666666666673,4.463414634146342,0
2021,B Kumar,42,2.4,49.666666666666735,4.357142857142857,2
2021,B Kumar,43,2.4,63.00000000000007,4.3023255813953485,1
2021,B Kumar,44,2.2,63.00000000000007,4.2272727272727275,14
2021,B Kumar,45,4.8,86.00000000000007,4.444444444444445,2
2021,B Kumar,46,3.8,78.00000000000007,4.391304347826087,5
2021,B Kumar,47,4.8,98.00000000000007,4.404255319148936,3
2021,B Kumar,48,5.0,93.00000000000007,4.375,7
2022,B Kumar,49,6.2,103.00000000000007,4.428571428571429,3
2022,B Kumar,50,4.0,90.00000000000007,4.4,1
2022,B Kumar,51,3.8,80.00000000000007,4.333333333333333,5
2022,B Kumar,52,3.8,93.3333333333334,4.346153846153846,8
2022,B Kumar,53,4.8,94.3333333333334,4.415094339622642,6
2022,B Kumar,54,4.6,89.3333333333334,4.444444444444445,1
2023,B Kumar,55,4.2,94.3333333333334,4.381818181818182,6
2023,B Kumar,56,5.2,96.3333333333334,4.410714285714286,2
2023,B Kumar,57,4.6,71.00000000000007,4.368421052631579,5
2023,B Kumar,58,4.0,75.00000000000007,4.379310344827586,2
2023,B Kumar,59,3.2,100.00000000000007,4.338983050847458,27
2024,B Kumar,60,8.4,99.28571428571436,4.716666666666667,6
2024,B Kumar,61,8.4,102.28571428571436,4.737704918032787,13
2024,B Kumar,62,10.6,112.85714285714293,4.870967741935484,4
2024,B Kumar,63,10.4,119.52380952380959,4.857142857142857,0
2024,B Kumar,64,10.0,79.52380952380959,4.78125,0
2009,B Lee,5,7.8,83.55555555555561,7.8,0
2009,B Lee,6,7.8,83.55555555555561,6.5,6
2009/10,B Lee,7,5.8,65.1428571428572,6.428571428571429,7
2009/10,B Lee,8,7.0,81.80952380952388,6.5,3
2009/10,B Lee,9,4.8,68.80952380952388,6.111111111111111,1
2011,B Lee,10,3.4,75.47619047619055,5.6,1
2011,B Lee,11,3.6,82.14285714285721,5.181818181818182,1
2011,B Lee,12,2.6,85.00000000000007,4.833333333333333,1
2011,B Lee,13,1.4,71.66666666666673,4.538461538461538,2
2012,B Lee,14,1.2,70.00000000000007,4.357142857142857,9
2012,B Lee,15,2.8,86.00000000000007,4.666666666666667,25
2012,B Lee,16,7.6,121.00000000000007,5.9375,8
2013,B Lee,17,9.0,141.00000000000006,6.0588235294117645,5
2013,B Lee,18,9.8,147.66666666666674,6.0,16
2023,B Sai Sudharsan,5,29.0,125.87782587782594,29.0,22
2023,B Sai Sudharsan,6,26.4,128.42684548566908,27.833333333333332,62
2023,B Sai Sudharsan,7,36.6,129.28852349020423,32.714285714285715,53
2023,B Sai Sudharsan,8,43.2,127.89658209826284,35.25,19
2023,B Sai Sudharsan,9,34.0,122.82250802418878,33.44444444444444,20
2023,B Sai Sudharsan,10,35.2,117.36796256964331,32.1,47
2023,B Sai Sudharsan,11,40.2,114.98560962846686,33.45454545454545,43
2023,B Sai Sudharsan,12,36.4,117.42142266335823,34.25,96
2024,B Sai Sudharsan,13,45.0,130.24193548387103,39.0,45
2024,B Sai Sudharsan,14,50.2,133.74193548387103,39.42857142857143,37
2024,B Sai Sudharsan,15,53.6,134.88479262672817,39.266666666666666,45
2024,B Sai Sudharsan,16,53.2,135.06900315304398,39.625,33
2024,B Sai Sudharsan,17,51.2,142.06390977443615,39.23529411764706,31
2024,B Sai Sudharsan,18,38.2,127.89724310776948,38.77777777777778,35
2024,B Sai Sudharsan,19,36.2,129.53517414225226,38.578947368421055,12
2024,B Sai Sudharsan,20,31.2,132.39231699939512,37.25,31
2024,B Sai Sudharsan,21,28.4,126.94340059072638,36.95238095238095,65
2024,B Sai Sudharsan,22,34.8,125.53989181879656,38.22727272727273,84
2024,B Sai Sudharsan,23,45.4,130.81766959657435,40.21739130434783,6
2024,B Sai Sudharsan,24,39.6,114.67973856209157,38.791666666666664,103
2017,BA Stokes,5,20.0,106.52287581699352,20.0,10
2017,BA Stokes,6,17.8,100.74509803921576,18.333333333333332,17
2017,BA Stokes,7,11.2,99.66666666666674,18.142857142857142,103
2017,BA Stokes,8,31.4,123.85416666666674,28.75,14
2017,BA Stokes,9,29.2,114.74305555555561,27.11111111111111,39
2017,BA Stokes,10,36.6,131.4097222222223,28.3,33
2018,BA Stokes,11,41.2,134.57211538461547,28.727272727272727,5
2018,BA Stokes,12,38.8,118.73878205128213,26.75,16
2018,BA Stokes,13,21.4,113.21794871794877,25.923076923076923,27
2018,BA Stokes,14,24.0,119.09673659673665,26.0,14
2018,BA Stokes,15,19.0,114.55128205128213,25.2,45
2018,BA Stokes,16,21.4,112.85087719298251,26.4375,40
2018,BA Stokes,17,28.4,127.93708408953425,27.235294117647058,0
2018,BA Stokes,18,25.2,101.27041742286758,25.72222222222222,1
2018,BA Stokes,19,20.0,83.39162954407969,24.42105263157895,12
2018,BA Stokes,20,19.6,84.60375075620091,23.8,14
2018,BA Stokes,21,13.4,86.37408568443057,23.333333333333332,11
2018,BA Stokes,22,7.6,90.21645021645028,22.772727272727273,11
2019,BA Stokes,23,9.8,107.13952713952719,22.26086956521739,6
2019,BA Stokes,24,10.8,160.47286047286053,21.583333333333332,16
2019,BA Stokes,25,11.6,169.36174936174945,21.36,46
2019,BA Stokes,26,18.0,179.29181929181934,22.307692307692307,1
2019,BA Stokes,27,16.0,157.86324786324792,21.51851851851852,7
2019,BA Stokes,28,15.2,150.940170940171,21.0,28
2019,BA Stokes,29,19.6,111.68091168091173,21.24137931034483,0
2019,BA Stokes,30,16.4,76.12535612535618,20.533333333333335,8
2019,BA Stokes,31,8.8,60.7407407407408,20.129032258064516,11
2020/21,BA Stokes,32,10.8,72.74074074074079,19.84375,5
2020/21,BA Stokes,33,10.4,79.40740740740748,19.393939393939394,30
2020/21,BA Stokes,34,10.8,76.8484848484849,19.705882352941178,15
2020/21,BA Stokes,35,13.8,91.13419913419919,19.571428571428573,18
2020/21,BA Stokes,36,15.8,101.13419913419919,19.52777777777778,19
2020/21,BA Stokes,37,17.4,113.67965367965374,19.513513513513512,50
2020/21,BA Stokes,38,26.4,135.47452547452554,20.31578947368421,107
2020/21,BA Stokes,39,41.8,151.26096126096132,22.53846153846154,41
2021,BA Stokes,40,47.0,160.40381840381846,23.0,0
2023,BA Stokes,41,43.4,130.40381840381846,22.4390243902439,7
2023,BA Stokes,42,41.0,119.19169719169724,22.071428571428573,8
2009,BB McCullum,5,37.8,117.70562770562776,37.8,21
2009,BB McCullum,6,10.4,101.37254901960789,35.0,4
2009,BB McCullum,7,10.2,89.37254901960789,30.571428571428573,1
2009,BB McCullum,8,5.6,52.70588235294123,26.875,0
2009,BB McCullum,9,5.4,42.70588235294123,23.88888888888889,5
2009,BB McCullum,10,6.2,50.32492997198885,22.0,19
2009,BB McCullum,11,5.8,37.134199134199186,21.727272727272727,35
2009,BB McCullum,12,12.0,51.009199134199186,22.833333333333332,6
2009,BB McCullum,13,13.0,77.67586580086585,21.53846153846154,84
2009,BB McCullum,14,29.8,103.92586580086586,26.0,20
2009,BB McCullum,15,32.8,110.69278309409893,25.6,81
2009,BB McCullum,16,45.2,132.92763157894743,29.0625,9
2009/10,BB McCullum,17,40.0,156.05263157894743,27.88235294117647,6
2009/10,BB McCullum,18,40.0,143.19548872180457,26.666666666666668,45
2009/10,BB McCullum,19,32.2,140.62969924812035,27.63157894736842,0
2009/10,BB McCullum,20,28.2,119.57706766917298,26.25,6
2009/10,BB McCullum,21,13.2,102.9699248120301,25.285714285714285,57
2011,BB McCullum,22,22.8,76.65844940219405,26.727272727272727,45
2011,BB McCullum,23,30.6,87.6405922593369,27.52173913043478,0
2011,BB McCullum,24,21.6,63.956381733021125,26.375,81
2011,BB McCullum,25,37.8,89.26888173302112,28.56,47
2011,BB McCullum,26,46.0,100.61087307501246,29.26923076923077,23
2011,BB McCullum,27,39.2,106.132874800638,29.037037037037038,0
2011,BB McCullum,28,30.2,78.007874800638,28.0,7
2011,BB McCullum,29,31.6,95.507874800638,27.275862068965516,37
2011,BB McCullum,30,22.8,103.83173843700165,27.6,1
2011,BB McCullum,31,13.6,77.56911217437538,26.741935483870968,22
2011,BB McCullum,32,13.4,79.24093879976238,26.59375,32
2011,BB McCullum,33,19.8,99.88610009008497,26.757575757575758,29
2011,BB McCullum,34,24.2,130.71943342341828,26.823529411764707,33
2012,BB McCullum,35,23.4,113.58306978705464,27.0,9
2012,BB McCullum,36,25.0,133.86084756483243,26.5,2
2012,BB McCullum,37,21.0,117.97849462365596,25.83783783783784,15
2012,BB McCullum,38,17.6,114.00000000000004,25.55263157894737,10
2012,BB McCullum,39,13.8,87.88888888888894,25.153846153846153,43
2012,BB McCullum,40,15.8,94.02046783625737,25.6,2
2012,BB McCullum,41,14.4,76.52046783625735,25.024390243902438,42
2012,BB McCullum,42,22.4,85.61137692716645,25.428571428571427,56
2012,BB McCullum,43,30.6,94.39925571504523,26.13953488372093,37
2012,BB McCullum,44,36.0,97.69427487213336,26.386363636363637,1
2012,BB McCullum,45,27.6,79.06269592476494,25.822222222222223,41
2012,BB McCullum,46,35.4,93.13246336662539,26.152173913043477,31
2013,BB McCullum,47,33.2,90.79831103247307,26.25531914893617,6
2014,BB McCullum,48,23.2,82.48662272078477,25.833333333333332,67
2014,BB McCullum,49,29.2,84.31632011698461,26.6734693877551,9
2014,BB McCullum,50,30.8,98.31632011698461,26.32,6
2014,BB McCullum,51,23.8,90.15564358421506,25.92156862745098,71
2014,BB McCullum,52,31.8,99.6951831237546,26.78846153846154,40
2014,BB McCullum,53,38.6,106.7947502233217,27.037735849056602,56
2014,BB McCullum,54,36.4,107.4478114478115,27.574074074074073,32
2014,BB McCullum,55,41.0,107.7335257335258,27.654545454545456,33
2014,BB McCullum,56,46.4,118.82443482443486,27.75,13
2014,BB McCullum,57,34.8,116.16450216450221,27.49122807017544,6
2014,BB McCullum,58,28.0,131.92207792207796,27.120689655172413,19
2014,BB McCullum,59,20.6,133.1528471528472,26.983050847457626,28
2014,BB McCullum,60,19.8,137.26713286713291,27.0,14
2014,BB McCullum,61,16.0,140.72167832167835,26.78688524590164,11
2015,BB McCullum,62,15.6,130.83531468531473,26.532258064516128,4
2015,BB McCullum,63,15.2,130.83531468531473,26.174603174603174,100
2015,BB McCullum,64,31.4,135.50285053929127,27.328125,32
2015,BB McCullum,65,32.2,158.81713625357696,27.4,46
2015,BB McCullum,66,38.6,173.36259079903152,27.681818181818183,12
2015,BB McCullum,67,38.8,193.8983050847458,27.44776119402985,4
2015,BB McCullum,68,38.8,167.23163841807914,27.102941176470587,66
2015,BB McCullum,69,32.0,161.4184397163121,27.666666666666668,19
2015,BB McCullum,70,29.4,142.84701114488354,27.542857142857144,12
2015,BB McCullum,71,22.6,150.84701114488354,27.323943661971832,20
2015,BB McCullum,72,24.2,143.22796352583592,27.22222222222222,23
2015,BB McCullum,73,28.0,171.7128120106844,27.164383561643834,81
2015,BB McCullum,74,31.0,169.3419913419914,27.89189189189189,11
2015,BB McCullum,75,29.4,152.6753246753247,27.666666666666668,6
2016,BB McCullum,76,28.2,124.67532467532472,27.38157894736842,0
2016,BB McCullum,77,24.2,98.00865800865806,27.025974025974026,49
2016,BB McCullum,78,29.4,87.8033794162827,27.307692307692307,6
2016,BB McCullum,79,14.4,92.08909370199697,27.037974683544302,18
2016,BB McCullum,80,15.8,102.7893738140418,26.925,42
2016,BB McCullum,81,23.0,116.3893738140418,27.11111111111111,60
2016,BB McCullum,82,35.0,149.72270714737513,27.51219512195122,43
2016,BB McCullum,83,33.8,153.943137254902,27.698795180722893,1
2016,BB McCullum,84,32.8,130.60980392156867,27.38095238095238,1
2016,BB McCullum,85,29.4,114.43333333333337,27.070588235294117,7
2016,BB McCullum,86,22.4,87.50000000000004,26.837209302325583,29
2016,BB McCullum,87,16.2,78.33333333333339,26.862068965517242,11
2016,BB McCullum,88,9.8,59.42307692307696,26.681818181818183,6
2016,BB McCullum,89,10.8,76.7564102564103,26.44943820224719,48
2016,BB McCullum,90,20.2,104.85985853227237,26.68888888888889,1
2016,BB McCullum,91,19.0,103.1931918656057,26.406593406593405,32
2017,BB McCullum,92,19.6,99.6716864892616,26.467391304347824,35
2017,BB McCullum,93,24.4,111.91527623285135,26.559139784946236,5
2017,BB McCullum,94,24.2,97.91527623285135,26.329787234042552,49
2017,BB McCullum,95,24.4,94.50879765395898,26.568421052631578,64
2017,BB McCullum,96,37.0,118.59970674486809,26.958333333333332,72
2017,BB McCullum,97,45.0,127.9545454545455,27.422680412371133,33
2017,BB McCullum,98,44.6,137.61140819964356,27.479591836734695,6
2017,BB McCullum,99,44.8,147.61140819964356,27.262626262626263,3
2017,BB McCullum,100,35.6,127.91443850267385,27.02,7
2017,BB McCullum,101,24.2,116.32352941176475,26.821782178217823,45
2017,BB McCullum,102,18.8,118.46638655462189,27.0,1
2018,BB McCullum,103,12.4,86.30952380952385,26.74757281553398,43
2018,BB McCullum,104,19.8,97.02380952380958,26.903846153846153,0
2018,BB McCullum,105,19.2,87.02380952380958,26.64761904761905,4
2018,BB McCullum,106,18.6,89.52380952380958,26.433962264150942,38
2018,BB McCullum,107,17.2,83.58784893267656,26.542056074766354,37
2018,BB McCullum,108,24.4,106.52118226600992,26.63888888888889,5
2013,BB Samantray,5,10.2,76.66666666666671,10.2,55
2013,BB Samantray,6,20.8,79.58333333333339,17.666666666666668,5
2013,BB Samantray,7,14.4,109.5833333333334,15.857142857142858,14
2018,BB Sran,5,1.2,68.00000000000004,1.2,1
2019,BB Sran,6,1.2,68.00000000000004,1.1666666666666667,3
2017,BCJ Cutting,5,14.6,125.58441558441564,14.6,16
2017,BCJ Cutting,6,16.2,152.2510822510823,14.833333333333334,20
2017,BCJ Cutting,7,16.6,155.88744588744595,15.571428571428571,15
2018,BCJ Cutting,8,19.6,185.88744588744595,15.5,9
2018,BCJ Cutting,9,19.8,183.03030303030306,14.777777777777779,12
2018,BCJ Cutting,10,14.4,179.69696969696975,14.5,24
2018,BCJ Cutting,11,16.0,174.3636363636364,15.363636363636363,10
2018,BCJ Cutting,12,14.0,166.5714285714286,14.916666666666666,4
2018,BCJ Cutting,13,11.8,148.00000000000006,14.076923076923077,37
2019,BCJ Cutting,14,17.4,165.00000000000006,15.714285714285714,3
2019,BCJ Cutting,15,15.6,140.00000000000006,14.866666666666667,2
2019,BCJ Cutting,16,11.2,102.00000000000004,14.0625,13
2009,BJ Hodge,5,10.6,62.521008403361385,10.6,5
2009,BJ Hodge,6,11.4,70.14005602240901,9.666666666666666,24
2009,BJ Hodge,7,16.0,84.34295457313365,11.714285714285714,17
2009,BJ Hodge,8,17.4,88.92628790646697,12.375,73
2009,BJ Hodge,9,25.8,93.50349378881992,19.11111111111111,70
2009,BJ Hodge,10,37.8,111.03596132128746,24.2,10
2009,BJ Hodge,11,38.8,107.27656282504685,22.90909090909091,0
2009,BJ Hodge,12,34.0,86.40699760765555,21.0,48
2009,BJ Hodge,13,40.2,88.57163175399701,23.076923076923077,71
2009,BJ Hodge,14,39.8,98.03185902672428,26.5,6
2009/10,BJ Hodge,15,27.0,81.21367720854246,25.133333333333333,13
2009/10,BJ Hodge,16,27.6,92.35402808573544,24.375,50
2009/10,BJ Hodge,17,37.6,113.63062383041628,25.88235294117647,0
2009/10,BJ Hodge,18,28.0,90.21598968407484,24.444444444444443,36
2011,BJ Hodge,19,21.0,79.11973299958285,25.05263157894737,27
2011,BJ Hodge,20,25.2,87.59799386914808,25.15,39
2011,BJ Hodge,21,30.4,87.59799386914808,25.80952380952381,11
2011,BJ Hodge,22,22.6,97.74996955303865,25.136363636363637,19
2011,BJ Hodge,23,26.4,124.89282669589579,24.869565217391305,2
2011,BJ Hodge,24,19.6,108.7163561076605,23.916666666666668,8
2011,BJ Hodge,25,15.8,95.90476190476194,23.28,0
2011,BJ Hodge,26,8.0,74.23809523809527,22.384615384615383,27
2011,BJ Hodge,27,11.2,64.40952380952385,22.555555555555557,24
2011,BJ Hodge,28,12.2,74.18974358974364,22.607142857142858,35
2011,BJ Hodge,29,18.8,106.03184885290152,23.03448275862069,5
2011,BJ Hodge,30,18.2,103.05748987854255,22.433333333333334,4
2011,BJ Hodge,31,19.0,116.39082321187588,21.838709677419356,33
2011,BJ Hodge,32,20.2,131.45748987854256,22.1875,51
2012,BJ Hodge,33,25.6,117.20107962213231,23.060606060606062,21
2012,BJ Hodge,34,22.8,106.60897435897441,23.0,44
2012,BJ Hodge,35,30.6,129.2614942528736,23.6,12
2012,BJ Hodge,36,32.2,137.7463427377221,23.27777777777778,1
2012,BJ Hodge,37,25.8,111.07967607105543,22.675675675675677,48
2012,BJ Hodge,38,25.2,134.12729511867445,23.342105263157894,3
2012,BJ Hodge,39,21.6,119.87729511867447,22.82051282051282,10
2012,BJ Hodge,40,14.8,114.53246753246758,22.5,22
