match_id,bowler,opponent,wickets,career_wicket_avg,recent_wickets,opponent_wicket_avg,next_match_wickets
335991,PP Chawla,Mumbai Indians,2,1.0523560209424083,0.6666666666666666,1.3333333333333333,0.0
335991,S Sreesanth,Mumbai Indians,2,0.9772727272727273,1.0,1.3333333333333333,0.0
335991,SM Pollock,Kings XI Punjab,1,1.0,0.3333333333333333,1.0,0.0
335991,VRV Singh,Mumbai Indians,1,0.8888888888888888,1.0,2.0,3.0
335992,A Kumble,Rajasthan Royals,0,1.1666666666666667,0.0,2.0,1.0
335992,JH Kallis,Rajasthan Royals,0,0.8314606741573034,0.3333333333333333,0.6363636363636364,0.0
335992,MM Patel,Royal Challengers Bangalore,2,1.3015873015873016,1.0,1.2222222222222223,0.0
335992,P Kumar,Rajasthan Royals,1,0.8571428571428571,0.6666666666666666,0.8333333333333334,2.0
335992,R Vinay Kumar,Rajasthan Royals,0,1.2211538461538463,0.0,1.0714285714285714,0.0
335992,SB Joshi,Rajasthan Royals,1,0.25,0.3333333333333333,1.0,0.0
335992,SK Trivedi,Royal Challengers Bangalore,1,0.9733333333333334,0.75,1.125,3.0
335992,SK Warne,Royal Challengers Bangalore,2,1.1111111111111112,1.75,1.2857142857142858,1.0
335992,SR Watson,Royal Challengers Bangalore,3,1.019047619047619,1.25,1.0,2.0
335992,Sohail Tanvir,Royal Challengers Bangalore,0,2.1818181818181817,0.0,1.5,3.0
335992,YK Pathan,Royal Challengers Bangalore,0,0.5609756097560976,0.5,0.42857142857142855,1.0
335992,Z Khan,Rajasthan Royals,1,1.202020202020202,2.0,0.875,3.0
335993,AB Agarkar,Chennai Super Kings,1,0.7857142857142857,2.0,0.3333333333333333,1.0
335993,AB Dinda,Chennai Super Kings,0,1.0933333333333333,1.0,0.5714285714285714,1.0
335993,DJ Hussey,Chennai Super Kings,0,0.38461538461538464,0.5,0.3333333333333333,0.0
335993,I Sharma,Chennai Super Kings,0,0.8727272727272727,0.6666666666666666,0.5,1.0
335993,JDP Oram,Kolkata Knight Riders,3,0.9285714285714286,1.3333333333333333,3.0,2.0
335993,Joginder Sharma,Kolkata Knight Riders,2,0.8666666666666667,1.6666666666666667,2.0,2.0
335993,LR Shukla,Chennai Super Kings,0,0.6296296296296297,0.5,0.4,0.0
335993,M Kartik,Chennai Super Kings,0,0.7090909090909091,2.0,0.3333333333333333,0.0
335993,M Muralitharan,Kolkata Knight Riders,0,1.0151515151515151,1.0,0.7,0.0
335993,MS Gony,Kolkata Knight Riders,2,0.8863636363636364,1.3333333333333333,0.8,3.0
335993,Mohammad Hafeez,Chennai Super Kings,0,0.5,0.5,0.0,0.0
335993,P Amarnath,Kolkata Knight Riders,2,1.1666666666666667,1.3333333333333333,2.0,2.0
335994,A Nehra,Deccan Chargers,0,1.375,1.25,1.125,0.0
335994,AM Nayar,Deccan Chargers,0,0.47368421052631576,0.0,0.3333333333333333,1.0
335994,D Kalyankrishna,Mumbai Indians,0,0.6666666666666666,0.5,0.0,1.0
335994,DJ Bravo,Deccan Chargers,0,1.3101265822784811,0.0,1.25,1.0
335994,DNT Zoysa,Mumbai Indians,1,0.6666666666666666,1.0,0.5,1.0
335994,DS Kulkarni,Deccan Chargers,0,0.9891304347826086,1.25,1.0,0.0
335994,PP Ojha,Mumbai Indians,0,1.1,0.5,1.2857142857142858,1.0
335994,RP Singh,Mumbai Indians,2,1.2195121951219512,1.5,1.75,0.0
335994,SB Bangar,Mumbai Indians,2,0.6666666666666666,0.6666666666666666,2.0,1.0
335994,SD Chitnis,Deccan Chargers,0,1.0,0.0,0.0,2.0
335994,SM Pollock,Deccan Chargers,0,1.0,0.25,0.0,2.0
335994,ST Jayasuriya,Deccan Chargers,0,0.7619047619047619,0.5,0.5,4.0
335994,Shahid Afridi,Mumbai Indians,2,0.9,1.6666666666666667,2.0,0.0
335995,B Lee,Delhi Daredevils,1,0.7894736842105263,1.25,1.4285714285714286,1.0
335995,GD McGrath,Kings XI Punjab,1,1.0,0.6666666666666666,1.0,4.0
335995,IK Pathan,Delhi Daredevils,3,0.9801980198019802,2.0,1.25,2.0
335995,MF Maharoof,Kings XI Punjab,0,1.65,1.3333333333333333,1.0,3.0
335995,Mohammad Asif,Kings XI Punjab,2,1.125,2.0,2.0,0.0
335995,PP Chawla,Delhi Daredevils,0,1.0523560209424083,0.5,1.105263157894737,4.0
335995,R Bhatia,Kings XI Punjab,1,0.9010989010989011,2.3333333333333335,0.7272727272727273,0.0
335995,S Sreesanth,Delhi Daredevils,0,0.9772727272727273,0.75,1.1428571428571428,1.0
335995,Shoaib Malik,Kings XI Punjab,1,0.4,1.0,1.0,0.0
335995,VRV Singh,Delhi Daredevils,3,0.8888888888888888,2.0,1.0,0.0
335995,VY Mahesh,Kings XI Punjab,1,1.2941176470588236,1.0,0.75,0.0
335995,Yuvraj Singh,Delhi Daredevils,1,0.5342465753424658,1.0,0.5714285714285714,0.0
335996,B Akhil,Chennai Super Kings,0,0.5384615384615384,1.0,0.0,0.0
335996,DW Steyn,Chennai Super Kings,0,1.105263157894737,0.0,0.8333333333333334,2.0
335996,JA Morkel,Royal Challengers Bangalore,1,1.103448275862069,1.0,1.25,0.0
335996,JDP Oram,Royal Challengers Bangalore,2,0.9285714285714286,1.5,1.0,2.0
335996,JH Kallis,Chennai Super Kings,0,0.8314606741573034,0.25,0.7333333333333333,2.0
335996,Joginder Sharma,Royal Challengers Bangalore,2,0.8666666666666667,1.75,1.5,1.0
335996,MS Gony,Royal Challengers Bangalore,3,0.8863636363636364,1.75,1.3333333333333333,1.0
335996,P Amarnath,Royal Challengers Bangalore,2,1.1666666666666667,1.5,2.0,0.0
335996,P Kumar,Chennai Super Kings,2,0.8571428571428571,1.0,1.1333333333333333,0.0
335996,Z Khan,Chennai Super Kings,3,1.202020202020202,2.25,1.3333333333333333,1.0
335997,A Nehra,Kolkata Knight Riders,0,1.375,1.0,0.8,3.0
335997,AB Agarkar,Mumbai Indians,1,0.7857142857142857,1.75,0.8571428571428571,1.0
335997,AB Dinda,Mumbai Indians,1,1.0933333333333333,1.0,1.1538461538461537,0.0
335997,CRD Fernando,Kolkata Knight Riders,1,1.9,1.0,0.5,5.0
335997,DJ Bravo,Kolkata Knight Riders,1,1.3101265822784811,0.25,1.3157894736842106,1.0
335997,DS Kulkarni,Kolkata Knight Riders,0,0.9891304347826086,1.0,0.7777777777777778,3.0
335997,I Sharma,Mumbai Indians,1,0.8727272727272727,0.75,1.1333333333333333,1.0
335997,LR Shukla,Mumbai Indians,0,0.6296296296296297,0.3333333333333333,0.75,1.0
335997,M Kartik,Mumbai Indians,0,0.7090909090909091,1.3333333333333333,1.0,1.0
335997,Mohammad Hafeez,Mumbai Indians,0,0.5,0.3333333333333333,0.0,1.0
335997,SC Ganguly,Mumbai Indians,0,0.6,1.5,0.0,0.0
335997,SM Pollock,Kolkata Knight Riders,2,1.0,0.6,3.0,2.0
335997,ST Jayasuriya,Kolkata Knight Riders,4,0.7619047619047619,1.6666666666666667,2.0,0.0
335998,DL Vettori,Royal Challengers Bangalore,1,1.0,1.0,0.75,5.0
335998,DW Steyn,Delhi Daredevils,2,1.105263157894737,1.0,1.6363636363636365,3.0
335998,GD McGrath,Royal Challengers Bangalore,4,1.0,1.5,3.0,1.0
335998,JH Kallis,Delhi Daredevils,2,0.8314606741573034,0.6,0.8571428571428571,0.0
335998,Mohammad Asif,Royal Challengers Bangalore,0,1.125,1.3333333333333333,0.0,1.0
335998,P Kumar,Delhi Daredevils,0,0.8571428571428571,0.8,0.8571428571428571,2.0
335998,R Bhatia,Royal Challengers Bangalore,0,0.9010989010989011,1.75,0.25,1.0
335998,R Vinay Kumar,Delhi Daredevils,0,1.2211538461538463,0.0,0.9285714285714286,4.0
335998,Shoaib Malik,Royal Challengers Bangalore,0,0.4,0.5,0.0,0.0
335998,V Kohli,Delhi Daredevils,0,0.19230769230769232,0.0,0.0,2.0
335998,V Sehwag,Royal Challengers Bangalore,0,0.4,0.0,0.0,1.0
335998,VY Mahesh,Royal Challengers Bangalore,0,1.2941176470588236,0.6666666666666666,0.0,1.0
335998,Z Khan,Delhi Daredevils,1,1.202020202020202,2.0,0.875,2.0
335999,DNT Zoysa,Kings XI Punjab,1,0.6666666666666666,1.0,1.0,0.0
335999,Gagandeep Singh,Deccan Chargers,1,0.75,1.0,1.0,1.0
335999,IK Pathan,Deccan Chargers,2,0.9801980198019802,2.0,1.0,2.0
335999,PP Chawla,Deccan Chargers,4,1.0523560209424083,1.2,0.8,0.0
335999,RP Singh,Kings XI Punjab,0,1.2195121951219512,1.2,1.0,0.0
335999,S Sreesanth,Deccan Chargers,1,0.9772727272727273,0.8,0.8333333333333334,2.0
335999,SB Bangar,Kings XI Punjab,1,0.6666666666666666,0.75,1.0,2.0
335999,Shahid Afridi,Kings XI Punjab,0,0.9,1.25,0.0,1.0
335999,VRV Singh,Deccan Chargers,0,0.8888888888888888,1.3333333333333333,0.5,1.0
335999,Y Venugopal Rao,Kings XI Punjab,0,0.35,0.0,0.2,0.0
336000,AB Agarkar,Rajasthan Royals,1,0.7857142857142857,1.6,0.6666666666666666,0.0
336000,AB Dinda,Rajasthan Royals,0,1.0933333333333333,0.8,0.7777777777777778,1.0
336000,DJ Hussey,Rajasthan Royals,0,0.38461538461538464,0.3333333333333333,0.0,2.0
336000,I Sharma,Rajasthan Royals,1,0.8727272727272727,0.8,1.0,0.0
336000,LR Shukla,Rajasthan Royals,1,0.6296296296296297,0.5,0.8,0.0
336000,MM Patel,Kolkata Knight Riders,0,1.3015873015873016,0.8,1.5,2.0
336000,SC Ganguly,Rajasthan Royals,0,0.6,1.0,0.3333333333333333,1.0
336000,SK Trivedi,Kolkata Knight Riders,3,0.9733333333333334,1.2,1.0,0.0
336000,SK Warne,Kolkata Knight Riders,1,1.1111111111111112,1.6,0.5,1.0
336000,SR Watson,Kolkata Knight Riders,2,1.019047619047619,1.4,1.0,1.0
336000,Sohail Tanvir,Kolkata Knight Riders,3,2.1818181818181817,1.5,3.0,6.0
336000,Umar Gul,Rajasthan Royals,4,2.3333333333333335,4.0,3.0,2.0
336000,YK Pathan,Kolkata Knight Riders,1,0.5609756097560976,0.6,0.8,0.0
336001,GD McGrath,Chennai Super Kings,1,1.0,1.4,1.0,0.0
336001,JA Morkel,Delhi Daredevils,0,1.103448275862069,0.5,0.9230769230769231,0.0
336001,Joginder Sharma,Delhi Daredevils,1,0.8666666666666667,1.6,0.6666666666666666,0.0
336001,M Muralitharan,Delhi Daredevils,0,1.0151515151515151,0.75,1.125,1.0
336001,M Ntini,Delhi Daredevils,0,0.8888888888888888,0.0,0.0,0.0
336001,MS Gony,Delhi Daredevils,1,0.8863636363636364,1.6,0.75,0.0
336001,Mohammad Asif,Chennai Super Kings,1,1.125,1.25,1.0,1.0
336001,PJ Sangwan,Chennai Super Kings,1,1.0476190476190477,1.0,1.4,1.0
336001,R Bhatia,Chennai Super Kings,1,0.9010989010989011,1.6,0.8461538461538461,1.0
336001,Shoaib Malik,Chennai Super Kings,0,0.4,0.3333333333333333,0.0,1.0
336001,V Sehwag,Chennai Super Kings,1,0.4,0.5,0.6,1.0
336001,VY Mahesh,Chennai Super Kings,1,1.2941176470588236,0.75,1.5,3.0
336002,A Kumble,Deccan Chargers,1,1.1666666666666667,0.5,1.625,0.0
336002,B Akhil,Deccan Chargers,0,0.5384615384615384,0.6666666666666666,0.6666666666666666,0.0
336002,DB Ravi Teja,Royal Challengers Bangalore,1,0.5,1.0,1.0,0.0
336002,DP Vijaykumar,Royal Challengers Bangalore,0,0.4444444444444444,0.0,0.0,1.0
336002,DW Steyn,Deccan Chargers,3,1.105263157894737,1.6666666666666667,1.5,0.0
336002,JH Kallis,Deccan Chargers,0,0.8314606741573034,0.4,0.4,0.0
336002,R Vinay Kumar,Deccan Chargers,4,1.2211538461538463,1.0,2.3333333333333335,1.0
336002,RP Singh,Royal Challengers Bangalore,0,1.2195121951219512,1.0,1.0,2.0
336002,SB Bangar,Royal Challengers Bangalore,2,0.6666666666666666,1.0,1.0,1.0
336002,V Kohli,Deccan Chargers,2,0.19230769230769232,1.0,0.6666666666666666,0.0
336002,WPUJC Vaas,Royal Challengers Bangalore,2,1.6923076923076923,1.25,2.0,1.0
336002,Y Venugopal Rao,Royal Challengers Bangalore,0,0.35,0.0,0.0,0.0
336003,AB Agarkar,Kings XI Punjab,0,0.7857142857142857,1.0,0.8333333333333334,0.0
336003,AB Dinda,Kings XI Punjab,1,1.0933333333333333,0.6,0.75,0.0
336003,DJ Hussey,Kings XI Punjab,2,0.38461538461538464,0.75,0.5,0.0
336003,Gagandeep Singh,Kolkata Knight Riders,1,0.75,1.0,1.0,0.0
336003,I Sharma,Kings XI Punjab,0,0.8727272727272727,0.6,0.5,1.0
336003,IK Pathan,Kolkata Knight Riders,2,0.9801980198019802,2.0,0.6923076923076923,3.0
336003,JR Hopes,Kolkata Knight Riders,0,0.7,0.6666666666666666,0.6666666666666666,0.0
336003,PP Chawla,Kolkata Knight Riders,0,1.0523560209424083,1.2,1.0,3.0
336003,S Sreesanth,Kolkata Knight Riders,2,0.9772727272727273,1.2,1.25,2.0
336003,Umar Gul,Kings XI Punjab,2,2.3333333333333335,3.0,3.0,1.0
336003,VRV Singh,Kolkata Knight Riders,1,0.8888888888888888,1.25,1.5,2.0
336004,A Nehra,Delhi Daredevils,3,1.375,1.4,1.5,3.0
336004,DJ Bravo,Delhi Daredevils,1,1.3101265822784811,0.4,0.8571428571428571,2.0
336004,DJ Thornely,Delhi Daredevils,1,0.75,1.0,1.0,0.0
336004,DS Kulkarni,Delhi Daredevils,3,0.9891304347826086,1.4,0.9285714285714286,2.0
336004,GD McGrath,Mumbai Indians,0,1.0,1.2,0.0,1.0
336004,Mohammad Asif,Mumbai Indians,1,1.125,1.2,1.0,1.0
336004,PJ Sangwan,Mumbai Indians,1,1.0476190476190477,1.0,1.5,2.0
336004,R Bhatia,Mumbai Indians,1,0.9010989010989011,1.2,1.1666666666666667,0.0
336004,RR Raje,Delhi Daredevils,0,0.7,0.0,0.0,2.0
336004,SM Pollock,Delhi Daredevils,2,1.0,1.0,1.5,1.0
336004,ST Jayasuriya,Delhi Daredevils,0,0.7619047619047619,1.25,0.75,0.0
336004,Shoaib Malik,Mumbai Indians,1,0.4,0.5,1.0,0.0
336004,V Sehwag,Mumbai Indians,1,0.4,0.6666666666666666,1.0,0.0
336004,VY Mahesh,Mumbai Indians,3,1.2941176470588236,1.2,4.0,2.0
336005,JA Morkel,Rajasthan Royals,0,1.103448275862069,0.3333333333333333,1.4545454545454546,1.0
336005,M Muralitharan,Rajasthan Royals,1,1.0151515151515151,0.8,0.6666666666666666,1.0
336005,M Ntini,Rajasthan Royals,0,0.8888888888888888,0.0,0.3333333333333333,0.0
336005,MM Patel,Chennai Super Kings,2,1.3015873015873016,1.2,1.125,0.0
336005,MS Gony,Rajasthan Royals,0,0.8863636363636364,1.4,0.4,1.0
336005,SK Raina,Rajasthan Royals,0,0.43478260869565216,0.0,0.75,2.0
336005,SK Trivedi,Chennai Super Kings,0,0.9733333333333334,1.2,0.45454545454545453,0.0
336005,SK Warne,Chennai Super Kings,1,1.1111111111111112,1.8,0.8888888888888888,1.0
336005,SR Watson,Chennai Super Kings,1,1.019047619047619,1.4,0.7272727272727273,2.0
336005,Sohail Tanvir,Chennai Super Kings,6,2.1818181818181817,3.0,3.3333333333333335,0.0
336005,YK Pathan,Chennai Super Kings,0,0.5609756097560976,0.6,0.7333333333333333,1.0
336006,A Kumble,Kings XI Punjab,0,1.1666666666666667,0.3333333333333333,0.6666666666666666,1.0
336006,DW Steyn,Kings XI Punjab,0,1.105263157894737,1.25,0.6666666666666666,3.0
336006,Gagandeep Singh,Royal Challengers Bangalore,0,0.75,0.6666666666666666,0.0,1.0
336006,IK Pathan,Royal Challengers Bangalore,3,0.9801980198019802,2.4,1.0769230769230769,0.0
336006,JH Kallis,Kings XI Punjab,0,0.8314606741573034,0.4,0.9090909090909091,0.0
336006,JR Hopes,Royal Challengers Bangalore,0,0.7,0.5,0.3333333333333333,0.0
336006,P Kumar,Kings XI Punjab,2,0.8571428571428571,1.2,1.1,1.0
336006,PP Chawla,Royal Challengers Bangalore,3,1.0523560209424083,1.8,0.8260869565217391,1.0
336006,S Sreesanth,Royal Challengers Bangalore,2,0.9772727272727273,1.4,1.0,2.0
336006,VRV Singh,Royal Challengers Bangalore,2,0.8888888888888888,1.4,1.3333333333333333,1.0
336006,Z Khan,Kings XI Punjab,2,1.202020202020202,2.2,1.2142857142857142,1.0
336007,DP Vijaykumar,Chennai Super Kings,1,0.4444444444444444,0.5,1.0,0.0
336007,JA Morkel,Deccan Chargers,1,1.103448275862069,0.5,1.3333333333333333,2.0
336007,Joginder Sharma,Deccan Chargers,0,0.8666666666666667,1.4,0.0,1.0
336007,M Muralitharan,Deccan Chargers,1,1.0151515151515151,0.8,0.875,0.0
336007,M Ntini,Deccan Chargers,0,0.8888888888888888,0.0,0.5,4.0
336007,MS Gony,Deccan Chargers,1,0.8863636363636364,1.4,0.6666666666666666,1.0
336007,PP Ojha,Chennai Super Kings,1,1.1,0.6,1.5333333333333334,1.0
336007,RP Singh,Chennai Super Kings,2,1.2195121951219512,1.2,0.9230769230769231,1.0
336007,SB Bangar,Chennai Super Kings,1,0.6666666666666666,1.2,1.0,0.0
336007,SB Styris,Chennai Super Kings,1,0.8181818181818182,0.5,0.5,0.0
336007,Shahid Afridi,Chennai Super Kings,1,0.9,1.2,0.5,0.0
336008,A Nehra,Rajasthan Royals,3,1.375,1.6,1.2222222222222223,1.0
